Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2002,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,9.110607518,Mt
2002,Canada,44,Coal Production,,,,,3.379776569,Mt
2002,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,13.19717352,Mt
2002,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,21.6882157,Mt
2002,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,20.45558959,Mt
2002,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1.232626114,Mt
2002,Canada,16,Electricity,,,,,123.6048121,Mt
2002,Canada,17,Transport,,,,y,144.4839993,Mt
2002,Canada,18,Transport,Passenger Transport,,,y,91.26783477,Mt
2002,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,82.15484367,Mt
2002,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,9.1129911,Mt
2002,Canada,21,Transport,Freight Transport,,,y,39.40332383,Mt
2002,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,34.2420178,Mt
2002,Canada,23,Transport,Freight Transport,Aviation and Marine,,,5.161306023,Mt
2002,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,13.81284067,Mt
2002,Canada,25,Heavy Industry,,,,y,91.76351463,Mt
2002,Canada,26,Heavy Industry,Mining,,,,8.160524807,Mt
2002,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,15.39749298,Mt
2002,Canada,28,Heavy Industry,Pulp and Paper,,,,11.33326368,Mt
2002,Canada,29,Heavy Industry,Iron and Steel,,,,17.41500071,Mt
2002,Canada,30,Heavy Industry,Cement,,,,12.3755073,Mt
2002,Canada,31,Heavy Industry,Lime and Gypsum,,,,3.306857601,Mt
2002,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,,23.77486755,Mt
2002,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,y,27.14967436,Mt
2002,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,17.05602832,Mt
2002,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,7.74625445,Mt
2002,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,2.347391586,Mt
2002,Canada,33,Buildings,,,,y,84.93386139,Mt
2002,Canada,34,Buildings,Service Industry,,,,40.17461682,Mt
2002,Canada,35,Buildings,Residential,,,,44.75924457,Mt
2002,Canada,40,Waste,,,,y,21.42618368,Mt
2002,Canada,41,Waste,Solid Waste,,,,19.15723734,Mt
2002,Canada,42,Waste,Wastewater,,,,1.887804409,Mt
2002,Canada,43,Waste,Waste Incineration,,,,0.381141933,Mt
2002,Canada,36,Agriculture,,,,y,59.69516511,Mt
2002,Canada,37,Agriculture,On Farm Fuel Use,,,,8.368772877,Mt
2002,Canada,38,Agriculture,Crop Production,,,,11.41731568,Mt
2002,Canada,39,Agriculture,Animal Production,,,,39.90907656,Mt
2002,Newfoundland and Labrador,0,Provincial Inventory Total,,,,y,11.79353955,Mt
2002,Newfoundland and Labrador,1,Oil and Gas,,,,y,3.375324038,Mt
2002,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,y,2.168898325,Mt
2002,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,2.168895261,Mt
2002,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,2.168895261,Mt
2002,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,3.06404E-06,Mt
2002,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,y,1.206425713,Mt
2002,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,1.206425713,Mt
2002,Newfoundland and Labrador,16,Electricity,,,,,1.898404658,Mt
2002,Newfoundland and Labrador,17,Transport,,,,y,3.107044152,Mt
2002,Newfoundland and Labrador,18,Transport,Passenger Transport,,,y,1.546304209,Mt
2002,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,1.248181555,Mt
2002,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.298122654,Mt
2002,Newfoundland and Labrador,21,Transport,Freight Transport,,,y,1.336105966,Mt
2002,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.411694145,Mt
2002,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,,0.92441182,Mt
2002,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.224633977,Mt
2002,Newfoundland and Labrador,25,Heavy Industry,,,,y,1.494899647,Mt
2002,Newfoundland and Labrador,26,Heavy Industry,Mining,,,,1.226318465,Mt
2002,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.000885662,Mt
2002,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,,0.263456321,Mt
2002,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,,0.000704041,Mt
2002,Newfoundland and Labrador,30,Heavy Industry,Cement,,,,0.000704041,Mt
2002,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,,0.000297465,Mt
2002,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,,0.002533651,Mt
2002,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.25820462,Mt
2002,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.041287871,Mt
2002,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.154625789,Mt
2002,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.06229096,Mt
2002,Newfoundland and Labrador,33,Buildings,,,,y,1.014292229,Mt
2002,Newfoundland and Labrador,34,Buildings,Service Industry,,,,0.442067971,Mt
2002,Newfoundland and Labrador,35,Buildings,Residential,,,,0.572224258,Mt
2002,Newfoundland and Labrador,40,Waste,,,,y,0.578413895,Mt
2002,Newfoundland and Labrador,41,Waste,Solid Waste,,,,0.52520487,Mt
2002,Newfoundland and Labrador,42,Waste,Wastewater,,,,0.029100069,Mt
2002,Newfoundland and Labrador,43,Waste,Waste Incineration,,,,0.024108955,Mt
2002,Newfoundland and Labrador,36,Agriculture,,,,y,0.066956308,Mt
2002,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,,0.01416474,Mt
2002,Newfoundland and Labrador,38,Agriculture,Crop Production,,,,0.002083423,Mt
2002,Newfoundland and Labrador,39,Agriculture,Animal Production,,,,0.050708145,Mt
2002,Prince Edward Island,0,Provincial Inventory Total,,,,y,1.866596558,Mt
2002,Prince Edward Island,1,Oil and Gas,,,,y,6.05508E-07,Mt
2002,Prince Edward Island,2,Oil and Gas,Upstream Oil and Gas,,,y,6.05508E-07,Mt
2002,Prince Edward Island,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,6.05508E-07,Mt
2002,Prince Edward Island,16,Electricity,,,,,0.023902015,Mt
2002,Prince Edward Island,17,Transport,,,,y,0.691050689,Mt
2002,Prince Edward Island,18,Transport,Passenger Transport,,,y,0.471844064,Mt
2002,Prince Edward Island,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,0.464129316,Mt
2002,Prince Edward Island,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.007714748,Mt
2002,Prince Edward Island,21,Transport,Freight Transport,,,y,0.152021722,Mt
2002,Prince Edward Island,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.107617049,Mt
2002,Prince Edward Island,23,Transport,Freight Transport,Aviation and Marine,,,0.044404673,Mt
2002,Prince Edward Island,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.067184903,Mt
2002,Prince Edward Island,25,Heavy Industry,,,,y,0.002681408,Mt
2002,Prince Edward Island,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.000696557,Mt
2002,Prince Edward Island,28,Heavy Industry,Pulp and Paper,,,,0.000358787,Mt
2002,Prince Edward Island,29,Heavy Industry,Iron and Steel,,,,0.000357084,Mt
2002,Prince Edward Island,30,Heavy Industry,Cement,,,,0.000357084,Mt
2002,Prince Edward Island,31,Heavy Industry,Lime and Gypsum,,,,2.26E-05,Mt
2002,Prince Edward Island,32,Heavy Industry,Chemicals and Fertilizers,,,,0.000889296,Mt
2002,Prince Edward Island,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.181854969,Mt
2002,Prince Edward Island,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.124916385,Mt
2002,Prince Edward Island,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.051843319,Mt
2002,Prince Edward Island,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.005095264,Mt
2002,Prince Edward Island,33,Buildings,,,,y,0.515694676,Mt
2002,Prince Edward Island,34,Buildings,Service Industry,,,,0.21412996,Mt
2002,Prince Edward Island,35,Buildings,Residential,,,,0.301564716,Mt
2002,Prince Edward Island,40,Waste,,,,y,0.08207019,Mt
2002,Prince Edward Island,41,Waste,Solid Waste,,,,0.069587849,Mt
2002,Prince Edward Island,42,Waste,Wastewater,,,,0.01243574,Mt
2002,Prince Edward Island,43,Waste,Waste Incineration,,,,4.66007E-05,Mt
2002,Prince Edward Island,36,Agriculture,,,,y,0.369342005,Mt
2002,Prince Edward Island,37,Agriculture,On Farm Fuel Use,,,,0.050269477,Mt
2002,Prince Edward Island,38,Agriculture,Crop Production,,,,0.11370062,Mt
2002,Prince Edward Island,39,Agriculture,Animal Production,,,,0.205371908,Mt
2002,Nova Scotia,0,Provincial Inventory Total,,,,y,20.35556362,Mt
2002,Nova Scotia,1,Oil and Gas,,,,y,1.299057394,Mt
2002,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,y,0.522295729,Mt
2002,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.514305257,Mt
2002,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,3.22368E-09,Mt
2002,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,3.22368E-09,Mt
2002,Nova Scotia,44,Coal Production,,,,,0.444737279,Mt
2002,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.007990469,Mt
2002,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.776761665,Mt
2002,Nova Scotia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.776674617,Mt
2002,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,8.70486E-05,Mt
2002,Nova Scotia,16,Electricity,,,,,7.861651073,Mt
2002,Nova Scotia,17,Transport,,,,y,4.801767532,Mt
2002,Nova Scotia,18,Transport,Passenger Transport,,,y,2.982221396,Mt
2002,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.675331807,Mt
2002,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.306889589,Mt
2002,Nova Scotia,21,Transport,Freight Transport,,,y,1.46335529,Mt
2002,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,0.859800503,Mt
2002,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,,0.603554787,Mt
2002,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.356190846,Mt
2002,Nova Scotia,25,Heavy Industry,,,,y,1.083892634,Mt
2002,Nova Scotia,26,Heavy Industry,Mining,,,,0.404397906,Mt
2002,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.002403022,Mt
2002,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,,0.29889045,Mt
2002,Nova Scotia,29,Heavy Industry,Iron and Steel,,,,0.002106202,Mt
2002,Nova Scotia,30,Heavy Industry,Cement,,,,0.320602899,Mt
2002,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,,0.00500024,Mt
2002,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.050491914,Mt
2002,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.627983882,Mt
2002,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.353184998,Mt
2002,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.179912554,Mt
2002,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.094886331,Mt
2002,Nova Scotia,33,Buildings,,,,y,2.940974111,Mt
2002,Nova Scotia,34,Buildings,Service Industry,,,,1.056079901,Mt
2002,Nova Scotia,35,Buildings,Residential,,,,1.88489421,Mt
2002,Nova Scotia,40,Waste,,,,y,0.722513573,Mt
2002,Nova Scotia,41,Waste,Solid Waste,,,,0.66518869,Mt
2002,Nova Scotia,42,Waste,Wastewater,,,,0.057324883,Mt
2002,Nova Scotia,36,Agriculture,,,,y,0.572986142,Mt
2002,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,,0.171695544,Mt
2002,Nova Scotia,38,Agriculture,Crop Production,,,,0.048754993,Mt
2002,Nova Scotia,39,Agriculture,Animal Production,,,,0.352535606,Mt
2002,New Brunswick,0,Provincial Inventory Total,,,,y,20.93431599,Mt
2002,New Brunswick,1,Oil and Gas,,,,y,2.694470262,Mt
2002,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,y,0.008835218,Mt
2002,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.000236783,Mt
2002,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,3.99237E-05,Mt
2002,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,3.99237E-05,Mt
2002,New Brunswick,44,Coal Production,,,,,0.008130142,Mt
2002,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.008558512,Mt
2002,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,y,2.685635044,Mt
2002,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,2.684506583,Mt
2002,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.00112846,Mt
2002,New Brunswick,16,Electricity,,,,,8.940525038,Mt
2002,New Brunswick,17,Transport,,,,y,4.315974925,Mt
2002,New Brunswick,18,Transport,Passenger Transport,,,y,2.511508765,Mt
2002,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.200921137,Mt
2002,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.310587628,Mt
2002,New Brunswick,21,Transport,Freight Transport,,,y,1.349795052,Mt
2002,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1.11978553,Mt
2002,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,,0.230009521,Mt
2002,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.454671108,Mt
2002,New Brunswick,25,Heavy Industry,,,,y,1.737108328,Mt
2002,New Brunswick,26,Heavy Industry,Mining,,,,0.320867313,Mt
2002,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.117665971,Mt
2002,New Brunswick,28,Heavy Industry,Pulp and Paper,,,,0.960228928,Mt
2002,New Brunswick,29,Heavy Industry,Iron and Steel,,,,0.002385652,Mt
2002,New Brunswick,30,Heavy Industry,Cement,,,,0.002385652,Mt
2002,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,,0.15629219,Mt
2002,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,,0.177282622,Mt
2002,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.729973813,Mt
2002,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.382776269,Mt
2002,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.131731874,Mt
2002,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.215465669,Mt
2002,New Brunswick,33,Buildings,,,,y,1.189026404,Mt
2002,New Brunswick,34,Buildings,Service Industry,,,,0.517536506,Mt
2002,New Brunswick,35,Buildings,Residential,,,,0.671489899,Mt
2002,New Brunswick,40,Waste,,,,y,0.769586941,Mt
2002,New Brunswick,41,Waste,Solid Waste,,,,0.720171358,Mt
2002,New Brunswick,42,Waste,Wastewater,,,,0.049383303,Mt
2002,New Brunswick,43,Waste,Waste Incineration,,,,3.22798E-05,Mt
2002,New Brunswick,36,Agriculture,,,,y,0.549520141,Mt
2002,New Brunswick,37,Agriculture,On Farm Fuel Use,,,,0.068390589,Mt
2002,New Brunswick,38,Agriculture,Crop Production,,,,0.185488237,Mt
2002,New Brunswick,39,Agriculture,Animal Production,,,,0.295641315,Mt
2002,Quebec,0,Provincial Inventory Total,,,,y,84.035288,Mt
2002,Quebec,1,Oil and Gas,,,,y,3.813512271,Mt
2002,Quebec,2,Oil and Gas,Upstream Oil and Gas,,,y,0.390783716,Mt
2002,Quebec,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.000249332,Mt
2002,Quebec,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.390534385,Mt
2002,Quebec,13,Oil and Gas,Downstream Oil and Gas,,,y,3.422728555,Mt
2002,Quebec,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3.371251675,Mt
2002,Quebec,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.05147688,Mt
2002,Quebec,16,Electricity,,,,,0.446947909,Mt
2002,Quebec,17,Transport,,,,y,28.28534861,Mt
2002,Quebec,18,Transport,Passenger Transport,,,y,19.15895861,Mt
2002,Quebec,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,17.85362501,Mt
2002,Quebec,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.305333605,Mt
2002,Quebec,21,Transport,Freight Transport,,,y,6.371577292,Mt
2002,Quebec,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,5.351575111,Mt
2002,Quebec,23,Transport,Freight Transport,Aviation and Marine,,,1.020002181,Mt
2002,Quebec,24,Transport,"Other: Recreational, Commercial and Residential",,,,2.754812704,Mt
2002,Quebec,25,Heavy Industry,,,,y,21.18164231,Mt
2002,Quebec,26,Heavy Industry,Mining,,,,2.381413496,Mt
2002,Quebec,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,10.465722,Mt
2002,Quebec,28,Heavy Industry,Pulp and Paper,,,,3.363465127,Mt
2002,Quebec,29,Heavy Industry,Iron and Steel,,,,0.765929006,Mt
2002,Quebec,30,Heavy Industry,Cement,,,,2.343109641,Mt
2002,Quebec,31,Heavy Industry,Lime and Gypsum,,,,0.703697019,Mt
2002,Quebec,32,Heavy Industry,Chemicals and Fertilizers,,,,1.158306023,Mt
2002,Quebec,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.752879262,Mt
2002,Quebec,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,3.208449932,Mt
2002,Quebec,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,1.206906034,Mt
2002,Quebec,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.337523296,Mt
2002,Quebec,33,Buildings,,,,y,12.55289734,Mt
2002,Quebec,34,Buildings,Service Industry,,,,6.974922189,Mt
2002,Quebec,35,Buildings,Residential,,,,5.577975147,Mt
2002,Quebec,40,Waste,,,,y,5.122395077,Mt
2002,Quebec,41,Waste,Solid Waste,,,,4.593595379,Mt
2002,Quebec,42,Waste,Wastewater,,,,0.322642624,Mt
2002,Quebec,43,Waste,Waste Incineration,,,,0.206157075,Mt
2002,Quebec,36,Agriculture,,,,y,7.879665226,Mt
2002,Quebec,37,Agriculture,On Farm Fuel Use,,,,0.554599345,Mt
2002,Quebec,38,Agriculture,Crop Production,,,,1.837790336,Mt
2002,Quebec,39,Agriculture,Animal Production,,,,5.487275546,Mt
2002,Ontario,0,Provincial Inventory Total,,,,y,204.2852063,Mt
2002,Ontario,1,Oil and Gas,,,,y,11.94353088,Mt
2002,Ontario,2,Oil and Gas,Upstream Oil and Gas,,,y,4.019614477,Mt
2002,Ontario,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.411267007,Mt
2002,Ontario,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.055579229,Mt
2002,Ontario,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.055579229,Mt
2002,Ontario,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,3.552768241,Mt
2002,Ontario,13,Oil and Gas,Downstream Oil and Gas,,,y,7.923916405,Mt
2002,Ontario,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,7.537464892,Mt
2002,Ontario,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.386451514,Mt
2002,Ontario,16,Electricity,,,,,40.41514849,Mt
2002,Ontario,17,Transport,,,,y,52.11574113,Mt
2002,Ontario,18,Transport,Passenger Transport,,,y,34.95723958,Mt
2002,Ontario,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,32.13267274,Mt
2002,Ontario,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,2.824566841,Mt
2002,Ontario,21,Transport,Freight Transport,,,y,12.42357545,Mt
2002,Ontario,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,11.77274498,Mt
2002,Ontario,23,Transport,Freight Transport,Aviation and Marine,,,0.650830469,Mt
2002,Ontario,24,Transport,"Other: Recreational, Commercial and Residential",,,,4.734926089,Mt
2002,Ontario,25,Heavy Industry,,,,y,36.89704714,Mt
2002,Ontario,26,Heavy Industry,Mining,,,,0.997840643,Mt
2002,Ontario,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.192141576,Mt
2002,Ontario,28,Heavy Industry,Pulp and Paper,,,,2.671288221,Mt
2002,Ontario,29,Heavy Industry,Iron and Steel,,,,16.24999432,Mt
2002,Ontario,30,Heavy Industry,Cement,,,,5.904598057,Mt
2002,Ontario,31,Heavy Industry,Lime and Gypsum,,,,1.688404895,Mt
2002,Ontario,32,Heavy Industry,Chemicals and Fertilizers,,,,7.192779425,Mt
2002,Ontario,45,"Light Manufacturing, Construction and Forest Resources",,,,y,10.92061139,Mt
2002,Ontario,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,7.160140559,Mt
2002,Ontario,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,3.570749698,Mt
2002,Ontario,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.189721132,Mt
2002,Ontario,33,Buildings,,,,y,34.12347784,Mt
2002,Ontario,34,Buildings,Service Industry,,,,14.78935944,Mt
2002,Ontario,35,Buildings,Residential,,,,19.3341184,Mt
2002,Ontario,40,Waste,,,,y,6.825494047,Mt
2002,Ontario,41,Waste,Solid Waste,,,,5.92733066,Mt
2002,Ontario,42,Waste,Wastewater,,,,0.780497055,Mt
2002,Ontario,43,Waste,Waste Incineration,,,,0.117666332,Mt
2002,Ontario,36,Agriculture,,,,y,11.04415534,Mt
2002,Ontario,37,Agriculture,On Farm Fuel Use,,,,1.578721003,Mt
2002,Ontario,38,Agriculture,Crop Production,,,,2.356907758,Mt
2002,Ontario,39,Agriculture,Animal Production,,,,7.108526582,Mt
2002,Manitoba,0,Provincial Inventory Total,,,,y,20.11262563,Mt
2002,Manitoba,1,Oil and Gas,,,,y,1.011875041,Mt
2002,Manitoba,2,Oil and Gas,Upstream Oil and Gas,,,y,0.976368248,Mt
2002,Manitoba,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.226581596,Mt
2002,Manitoba,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.226581596,Mt
2002,Manitoba,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.749786652,Mt
2002,Manitoba,13,Oil and Gas,Downstream Oil and Gas,,,y,0.035506793,Mt
2002,Manitoba,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.035506793,Mt
2002,Manitoba,16,Electricity,,,,,0.462547963,Mt
2002,Manitoba,17,Transport,,,,y,5.477869462,Mt
2002,Manitoba,18,Transport,Passenger Transport,,,y,3.252421731,Mt
2002,Manitoba,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2.772518954,Mt
2002,Manitoba,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,0.479902777,Mt
2002,Manitoba,21,Transport,Freight Transport,,,y,1.595952992,Mt
2002,Manitoba,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,1.501405305,Mt
2002,Manitoba,23,Transport,Freight Transport,Aviation and Marine,,,0.094547687,Mt
2002,Manitoba,24,Transport,"Other: Recreational, Commercial and Residential",,,,0.629494739,Mt
2002,Manitoba,25,Heavy Industry,,,,y,1.392878921,Mt
2002,Manitoba,26,Heavy Industry,Mining,,,,0.087246435,Mt
2002,Manitoba,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.198098441,Mt
2002,Manitoba,28,Heavy Industry,Pulp and Paper,,,,0.151045933,Mt
2002,Manitoba,29,Heavy Industry,Iron and Steel,,,,0.051128561,Mt
2002,Manitoba,30,Heavy Industry,Cement,,,,0.0096457,Mt
2002,Manitoba,31,Heavy Industry,Lime and Gypsum,,,,0.08569379,Mt
2002,Manitoba,32,Heavy Industry,Chemicals and Fertilizers,,,,0.81002006,Mt
2002,Manitoba,45,"Light Manufacturing, Construction and Forest Resources",,,,y,0.965233387,Mt
2002,Manitoba,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,0.532692583,Mt
2002,Manitoba,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.361679384,Mt
2002,Manitoba,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.070861419,Mt
2002,Manitoba,33,Buildings,,,,y,3.119909774,Mt
2002,Manitoba,34,Buildings,Service Industry,,,,1.831613131,Mt
2002,Manitoba,35,Buildings,Residential,,,,1.288296644,Mt
2002,Manitoba,40,Waste,,,,y,1.118086691,Mt
2002,Manitoba,41,Waste,Solid Waste,,,,1.041581274,Mt
2002,Manitoba,42,Waste,Wastewater,,,,0.076071662,Mt
2002,Manitoba,43,Waste,Waste Incineration,,,,0.000433755,Mt
2002,Manitoba,36,Agriculture,,,,y,6.564224388,Mt
2002,Manitoba,37,Agriculture,On Farm Fuel Use,,,,0.861654412,Mt
2002,Manitoba,38,Agriculture,Crop Production,,,,2.040625221,Mt
2002,Manitoba,39,Agriculture,Animal Production,,,,3.661944755,Mt
2002,Saskatchewan,0,Provincial Inventory Total,,,,y,65.5101085,Mt
2002,Saskatchewan,1,Oil and Gas,,,,y,25.24042632,Mt
2002,Saskatchewan,2,Oil and Gas,Upstream Oil and Gas,,,y,24.03064308,Mt
