Year,Region,Index,Source,Sector,Sub-sector,Sub-sub-sector,Total,CO2eq,Unit
2019,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,636.1047593,kt
2019,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,517.9989554,kt
2019,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,118.1058039,kt
2019,British Columbia,16,Electricity,,,,,592.2964964,kt
2019,British Columbia,17,Transport,,,,y,22638.69238,kt
2019,British Columbia,18,Transport,Passenger Transport,,,y,12354.33702,kt
2019,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,10309.38332,kt
2019,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,2044.953703,kt
2019,British Columbia,21,Transport,Freight Transport,,,y,8365.285979,kt
2019,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6906.496246,kt
2019,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1458.789734,kt
2019,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1919.069382,kt
2019,British Columbia,25,Heavy Industry,,,,y,6495.211787,kt
2019,British Columbia,26,Heavy Industry,Mining,,,,821.9064684,kt
2019,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1183.895665,kt
2019,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2386.131321,kt
2019,British Columbia,29,Heavy Industry,Iron and Steel,,,,44.77831734,kt
2019,British Columbia,30,Heavy Industry,Cement,,,,1634.773535,kt
2019,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,80.55122611,kt
2019,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,343.1752542,kt
2019,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3402.025718,kt
2019,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1298.436288,kt
2019,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,845.0370036,kt
2019,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1258.552426,kt
2019,British Columbia,33,Buildings,,,,y,8743.004822,kt
2019,British Columbia,34,Buildings,Service Industry,,,,4070.336527,kt
2019,British Columbia,35,Buildings,Residential,,,,4672.668295,kt
2019,British Columbia,40,Waste,,,,y,2310.809759,kt
2019,British Columbia,41,Waste,Solid Waste,,,,2020.834624,kt
2019,British Columbia,42,Waste,Wastewater,,,,289.975135,kt
2019,British Columbia,36,Agriculture,,,,y,3117.472907,kt
2019,British Columbia,37,Agriculture,On Farm Fuel Use,,,,856.1096236,kt
2019,British Columbia,38,Agriculture,Crop Production,,,,159.7869776,kt
2019,British Columbia,39,Agriculture,Animal Production,,,,2101.576305,kt
2019,Yukon,0,Territorial Inventory Total,,,,y,691.4452397,kt
2019,Yukon,1,Oil and Gas,,,,y,0.140103936,kt
2019,Yukon,2,Oil and Gas,Upstream Oil and Gas,,,y,0.140103936,kt
2019,Yukon,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.140103936,kt
2019,Yukon,16,Electricity,,,,,49.2982652,kt
2019,Yukon,17,Transport,,,,y,407.5333383,kt
2019,Yukon,18,Transport,Passenger Transport,,,y,261.2451354,kt
2019,Yukon,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,184.8801258,kt
2019,Yukon,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,76.36500959,kt
2019,Yukon,21,Transport,Freight Transport,,,y,102.3547974,kt
2019,Yukon,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,92.47359426,kt
2019,Yukon,23,Transport,Freight Transport,Aviation and Marine,,,9.88120311,kt
2019,Yukon,24,Transport,"Other: Recreational, Commercial and Residential",,,,43.93340547,kt
2019,Yukon,25,Heavy Industry,,,,y,124.1963121,kt
2019,Yukon,26,Heavy Industry,Mining,,,,122.023146,kt
2019,Yukon,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.370654145,kt
2019,Yukon,28,Heavy Industry,Pulp and Paper,,,,0.370654145,kt
2019,Yukon,29,Heavy Industry,Iron and Steel,,,,0.370654145,kt
2019,Yukon,30,Heavy Industry,Cement,,,,0.370654145,kt
2019,Yukon,32,Heavy Industry,Chemicals and Fertilizers,,,,0.690549555,kt
2019,Yukon,45,"Light Manufacturing, Construction and Forest Resources",,,,y,28.33238215,kt
2019,Yukon,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,20.82296397,kt
2019,Yukon,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,4.200337354,kt
2019,Yukon,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,3.309080823,kt
2019,Yukon,33,Buildings,,,,y,42.04032759,kt
2019,Yukon,34,Buildings,Service Industry,,,,33.01483468,kt
2019,Yukon,35,Buildings,Residential,,,,9.025492915,kt
2019,Yukon,40,Waste,,,,y,33.06815711,kt
2019,Yukon,41,Waste,Solid Waste,,,,26.30599216,kt
2019,Yukon,42,Waste,Wastewater,,,,6.762164957,kt
2019,Yukon,36,Agriculture,,,,y,6.83635335,kt
2019,Yukon,37,Agriculture,On Farm Fuel Use,,,,6.83635335,kt
2019,Northwest Territories,0,Territorial Inventory Total,,,,y,1417.925079,kt
2019,Northwest Territories,1,Oil and Gas,,,,y,74.45571298,kt
2019,Northwest Territories,2,Oil and Gas,Upstream Oil and Gas,,,y,74.10353748,kt
2019,Northwest Territories,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,11.6167113,kt
2019,Northwest Territories,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,61.14480435,kt
2019,Northwest Territories,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,61.14480435,kt
2019,Northwest Territories,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.342021838,kt
2019,Northwest Territories,13,Oil and Gas,Downstream Oil and Gas,,,y,0.352175501,kt
2019,Northwest Territories,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.352175501,kt
2019,Northwest Territories,16,Electricity,,,,,x,kt
2019,Northwest Territories,17,Transport,,,,y,708.5187857,kt
2019,Northwest Territories,18,Transport,Passenger Transport,,,y,315.6926208,kt
2019,Northwest Territories,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,107.4403633,kt
2019,Northwest Territories,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,208.2522575,kt
2019,Northwest Territories,21,Transport,Freight Transport,,,y,360.2510413,kt
2019,Northwest Territories,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,334.9147153,kt
2019,Northwest Territories,23,Transport,Freight Transport,Aviation and Marine,,,25.33632599,kt
2019,Northwest Territories,24,Transport,"Other: Recreational, Commercial and Residential",,,,32.57512358,kt
2019,Northwest Territories,25,Heavy Industry,,,,y,384.2820964,kt
2019,Northwest Territories,26,Heavy Industry,Mining,,,,383.716682,kt
2019,Northwest Territories,32,Heavy Industry,Chemicals and Fertilizers,,,,0.565414431,kt
2019,Northwest Territories,45,"Light Manufacturing, Construction and Forest Resources",,,,y,x,kt
2019,Northwest Territories,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.345585213,kt
2019,Northwest Territories,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,x,kt
2019,Northwest Territories,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,1.642681266,kt
2019,Northwest Territories,33,Buildings,,,,y,128.6319149,kt
2019,Northwest Territories,34,Buildings,Service Industry,,,,68.88526774,kt
2019,Northwest Territories,35,Buildings,Residential,,,,59.74664713,kt
2019,Northwest Territories,40,Waste,,,,y,38.72907942,kt
2019,Northwest Territories,41,Waste,Solid Waste,,,,35.22701022,kt
2019,Northwest Territories,42,Waste,Wastewater,,,,3.502069205,kt
2019,Nunavut,0,Territorial Inventory Total,,,,y,754.2027202,kt
2019,Nunavut,16,Electricity,,,,,x,kt
2019,Nunavut,17,Transport,,,,y,422.1509802,kt
2019,Nunavut,18,Transport,Passenger Transport,,,y,194.2481496,kt
2019,Nunavut,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,29.94037698,kt
2019,Nunavut,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,164.3077727,kt
2019,Nunavut,21,Transport,Freight Transport,,,y,193.3312886,kt
2019,Nunavut,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,22.66964198,kt
2019,Nunavut,23,Transport,Freight Transport,Aviation and Marine,,,170.6616466,kt
2019,Nunavut,24,Transport,"Other: Recreational, Commercial and Residential",,,,34.57154197,kt
2019,Nunavut,25,Heavy Industry,,,,y,120.9339048,kt
2019,Nunavut,26,Heavy Industry,Mining,,,,120.4468174,kt
2019,Nunavut,32,Heavy Industry,Chemicals and Fertilizers,,,,0.487087371,kt
2019,Nunavut,45,"Light Manufacturing, Construction and Forest Resources",,,,y,x,kt
2019,Nunavut,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,1.493773696,kt
2019,Nunavut,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,x,kt
2019,Nunavut,33,Buildings,,,,y,14.52230875,kt
2019,Nunavut,34,Buildings,Service Industry,,,,12.57712265,kt
2019,Nunavut,35,Buildings,Residential,,,,1.945186098,kt
2019,Nunavut,40,Waste,,,,y,30.81373214,kt
2019,Nunavut,41,Waste,Solid Waste,,,,28.71141307,kt
2019,Nunavut,42,Waste,Wastewater,,,,2.020573305,kt
2019,Nunavut,43,Waste,Waste Incineration,,,,0.081745765,kt
2020,Canada,0,National Inventory Total,,,,y,686361.953,kt
2020,Canada,1,Oil and Gas,,,,y,209224.9719,kt
2020,Canada,2,Oil and Gas,Upstream Oil and Gas,,,y,191557.2828,kt
2020,Canada,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,60359.65536,kt
2020,Canada,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,39621.97478,kt
2020,Canada,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,23671.78044,kt
2020,Canada,6,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Heavy Oil Production,,14360.45598,kt
2020,Canada,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1589.738359,kt
2020,Canada,8,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",,y,81499.58822,kt
2020,Canada,9,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Mining and Extraction,,15183.89707,kt
2020,Canada,11,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",Upgrading,,24664.27786,kt
2020,Canada,10,Oil and Gas,Upstream Oil and Gas,"Oil Sands (Mining, In-Situ, Upgrading)",In-Situ,,41651.41328,kt
2020,Canada,44,Coal Production,,,,,2726.245218,kt
2020,Canada,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,10076.06444,kt
2020,Canada,13,Oil and Gas,Downstream Oil and Gas,,,y,17667.68914,kt
2020,Canada,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,16388.94103,kt
2020,Canada,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,1278.74811,kt
2020,Canada,16,Electricity,,,,,53201.57707,kt
2020,Canada,17,Transport,,,,y,142873.5506,kt
2020,Canada,18,Transport,Passenger Transport,,,y,82721.99767,kt
2020,Canada,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,75143.81255,kt
2020,Canada,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,7578.185129,kt
2020,Canada,21,Transport,Freight Transport,,,y,46186.47662,kt
2020,Canada,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,40826.61323,kt
2020,Canada,23,Transport,Freight Transport,Aviation and Marine,,,5359.863391,kt
2020,Canada,24,Transport,"Other: Recreational, Commercial and Residential",,,,13965.07636,kt
2020,Canada,25,Heavy Industry,,,,y,74273.90933,kt
2020,Canada,26,Heavy Industry,Mining,,,,10119.30278,kt
2020,Canada,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,10102.29286,kt
2020,Canada,28,Heavy Industry,Pulp and Paper,,,,7250.741177,kt
2020,Canada,29,Heavy Industry,Iron and Steel,,,,12156.88891,kt
2020,Canada,30,Heavy Industry,Cement,,,,10466.45461,kt
2020,Canada,31,Heavy Industry,Lime and Gypsum,,,,2173.580147,kt
2020,Canada,32,Heavy Industry,Chemicals and Fertilizers,,,,22004.64884,kt
2020,Canada,45,"Light Manufacturing, Construction and Forest Resources",,,,y,22348.7436,kt
2020,Canada,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,13372.28898,kt
2020,Canada,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,6642.036356,kt
2020,Canada,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,2334.418265,kt
2020,Canada,33,Buildings,,,,y,88583.45131,kt
2020,Canada,34,Buildings,Service Industry,,,,46664.69029,kt
2020,Canada,35,Buildings,Residential,,,,41918.76103,kt
2020,Canada,40,Waste,,,,y,22981.92983,kt
2020,Canada,41,Waste,Solid Waste,,,,20304.17099,kt
2020,Canada,42,Waste,Wastewater,,,,2523.768883,kt
2020,Canada,43,Waste,Waste Incineration,,,,153.9899633,kt
2020,Canada,36,Agriculture,,,,y,70147.57401,kt
2020,Canada,37,Agriculture,On Farm Fuel Use,,,,14131.66217,kt
2020,Canada,38,Agriculture,Crop Production,,,,18478.52371,kt
2020,Canada,39,Agriculture,Animal Production,,,,37537.38813,kt
2020,Newfoundland and Labrador,0,Provincial Inventory Total,,,,y,8879.951523,kt
2020,Newfoundland and Labrador,1,Oil and Gas,,,,y,1737.922514,kt
2020,Newfoundland and Labrador,2,Oil and Gas,Upstream Oil and Gas,,,y,1543.058891,kt
2020,Newfoundland and Labrador,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1543.057042,kt
2020,Newfoundland and Labrador,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,1543.057042,kt
2020,Newfoundland and Labrador,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.001848565,kt
2020,Newfoundland and Labrador,13,Oil and Gas,Downstream Oil and Gas,,,y,194.8636232,kt
2020,Newfoundland and Labrador,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,194.8636232,kt
2020,Newfoundland and Labrador,16,Electricity,,,,,955.0036408,kt
2020,Newfoundland and Labrador,17,Transport,,,,y,3332.123877,kt
2020,Newfoundland and Labrador,18,Transport,Passenger Transport,,,y,1749.881765,kt
2020,Newfoundland and Labrador,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,1566.386173,kt
2020,Newfoundland and Labrador,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,183.4955924,kt
2020,Newfoundland and Labrador,21,Transport,Freight Transport,,,y,1381.248672,kt
2020,Newfoundland and Labrador,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,510.5022429,kt
2020,Newfoundland and Labrador,23,Transport,Freight Transport,Aviation and Marine,,,870.7464292,kt
2020,Newfoundland and Labrador,24,Transport,"Other: Recreational, Commercial and Residential",,,,200.9934392,kt
2020,Newfoundland and Labrador,25,Heavy Industry,,,,y,962.5115983,kt
2020,Newfoundland and Labrador,26,Heavy Industry,Mining,,,,888.6896312,kt
2020,Newfoundland and Labrador,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,34.74446201,kt
2020,Newfoundland and Labrador,28,Heavy Industry,Pulp and Paper,,,,34.30843511,kt
2020,Newfoundland and Labrador,29,Heavy Industry,Iron and Steel,,,,0.0226,kt
2020,Newfoundland and Labrador,30,Heavy Industry,Cement,,,,0.546841622,kt
2020,Newfoundland and Labrador,31,Heavy Industry,Lime and Gypsum,,,,0.025429684,kt
2020,Newfoundland and Labrador,32,Heavy Industry,Chemicals and Fertilizers,,,,4.174198701,kt
2020,Newfoundland and Labrador,45,"Light Manufacturing, Construction and Forest Resources",,,,y,340.9054448,kt
2020,Newfoundland and Labrador,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,28.53446733,kt
2020,Newfoundland and Labrador,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,265.6578531,kt
2020,Newfoundland and Labrador,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,46.71312432,kt
2020,Newfoundland and Labrador,33,Buildings,,,,y,832.976634,kt
2020,Newfoundland and Labrador,34,Buildings,Service Industry,,,,418.2171835,kt
2020,Newfoundland and Labrador,35,Buildings,Residential,,,,414.7594505,kt
2020,Newfoundland and Labrador,40,Waste,,,,y,623.6416241,kt
2020,Newfoundland and Labrador,41,Waste,Solid Waste,,,,594.9852371,kt
2020,Newfoundland and Labrador,42,Waste,Wastewater,,,,28.62604903,kt
2020,Newfoundland and Labrador,43,Waste,Waste Incineration,,,,0.030337985,kt
2020,Newfoundland and Labrador,36,Agriculture,,,,y,94.86619015,kt
2020,Newfoundland and Labrador,37,Agriculture,On Farm Fuel Use,,,,14.22613049,kt
2020,Newfoundland and Labrador,38,Agriculture,Crop Production,,,,12.57615899,kt
2020,Newfoundland and Labrador,39,Agriculture,Animal Production,,,,68.06390067,kt
2020,Prince Edward Island,0,Provincial Inventory Total,,,,y,1581.731829,kt
2020,Prince Edward Island,1,Oil and Gas,,,,y,0.000465531,kt
2020,Prince Edward Island,2,Oil and Gas,Upstream Oil and Gas,,,y,0.000465531,kt
2020,Prince Edward Island,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,0.000465531,kt
2020,Prince Edward Island,16,Electricity,,,,,0.2766255,kt
2020,Prince Edward Island,17,Transport,,,,y,618.226935,kt
2020,Prince Edward Island,18,Transport,Passenger Transport,,,y,437.467047,kt
2020,Prince Edward Island,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,428.0103278,kt
2020,Prince Edward Island,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,9.45671915,kt
2020,Prince Edward Island,21,Transport,Freight Transport,,,y,129.2843664,kt
2020,Prince Edward Island,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,104.3045435,kt
2020,Prince Edward Island,23,Transport,Freight Transport,Aviation and Marine,,,24.97982294,kt
2020,Prince Edward Island,24,Transport,"Other: Recreational, Commercial and Residential",,,,51.47552154,kt
2020,Prince Edward Island,25,Heavy Industry,,,,y,15.7809459,kt
2020,Prince Edward Island,26,Heavy Industry,Mining,,,,0.001541153,kt
2020,Prince Edward Island,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.091717764,kt
2020,Prince Edward Island,28,Heavy Industry,Pulp and Paper,,,,1.748547564,kt
2020,Prince Edward Island,29,Heavy Industry,Iron and Steel,,,,0.091717764,kt
2020,Prince Edward Island,30,Heavy Industry,Cement,,,,0.091717764,kt
2020,Prince Edward Island,32,Heavy Industry,Chemicals and Fertilizers,,,,13.75570389,kt
2020,Prince Edward Island,45,"Light Manufacturing, Construction and Forest Resources",,,,y,188.0354152,kt
2020,Prince Edward Island,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,137.0494536,kt
2020,Prince Edward Island,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,45.9589843,kt
2020,Prince Edward Island,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,5.02697731,kt
2020,Prince Edward Island,33,Buildings,,,,y,310.5063577,kt
2020,Prince Edward Island,34,Buildings,Service Industry,,,,99.08301137,kt
2020,Prince Edward Island,35,Buildings,Residential,,,,211.4233464,kt
2020,Prince Edward Island,40,Waste,,,,y,86.03307824,kt
2020,Prince Edward Island,41,Waste,Solid Waste,,,,54.13191384,kt
2020,Prince Edward Island,42,Waste,Wastewater,,,,31.79489246,kt
2020,Prince Edward Island,43,Waste,Waste Incineration,,,,0.10627194,kt
2020,Prince Edward Island,36,Agriculture,,,,y,362.8720062,kt
2020,Prince Edward Island,37,Agriculture,On Farm Fuel Use,,,,66.82052001,kt
2020,Prince Edward Island,38,Agriculture,Crop Production,,,,123.1188992,kt
2020,Prince Edward Island,39,Agriculture,Animal Production,,,,172.932587,kt
2020,Nova Scotia,0,Provincial Inventory Total,,,,y,14770.74864,kt
2020,Nova Scotia,1,Oil and Gas,,,,y,15.57245454,kt
2020,Nova Scotia,2,Oil and Gas,Upstream Oil and Gas,,,y,12.33911112,kt
2020,Nova Scotia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,0.226588672,kt
2020,Nova Scotia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,3.61052E-06,kt
2020,Nova Scotia,7,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Frontier Oil Production,,3.61052E-06,kt
2020,Nova Scotia,44,Coal Production,,,,,132.7147893,kt
2020,Nova Scotia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,12.11251883,kt
2020,Nova Scotia,13,Oil and Gas,Downstream Oil and Gas,,,y,3.233343427,kt
2020,Nova Scotia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,3.233343427,kt
2020,Nova Scotia,16,Electricity,,,,,6291.462042,kt
2020,Nova Scotia,17,Transport,,,,y,4613.494708,kt
2020,Nova Scotia,18,Transport,Passenger Transport,,,y,2738.866174,kt
2020,Nova Scotia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,2543.575431,kt
2020,Nova Scotia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,195.2907429,kt
2020,Nova Scotia,21,Transport,Freight Transport,,,y,1553.755596,kt
2020,Nova Scotia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,857.905502,kt
2020,Nova Scotia,23,Transport,Freight Transport,Aviation and Marine,,,695.8500936,kt
2020,Nova Scotia,24,Transport,"Other: Recreational, Commercial and Residential",,,,320.8729385,kt
2020,Nova Scotia,25,Heavy Industry,,,,y,366.4223097,kt
2020,Nova Scotia,26,Heavy Industry,Mining,,,,132.5455045,kt
2020,Nova Scotia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,0.96015468,kt
2020,Nova Scotia,28,Heavy Industry,Pulp and Paper,,,,15.96519741,kt
2020,Nova Scotia,29,Heavy Industry,Iron and Steel,,,,0.902281344,kt
2020,Nova Scotia,30,Heavy Industry,Cement,,,,157.4042861,kt
2020,Nova Scotia,31,Heavy Industry,Lime and Gypsum,,,,7.64076789,kt
2020,Nova Scotia,32,Heavy Industry,Chemicals and Fertilizers,,,,51.00411781,kt
2020,Nova Scotia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,356.2869764,kt
2020,Nova Scotia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,159.9701362,kt
2020,Nova Scotia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,146.559817,kt
2020,Nova Scotia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,49.75702315,kt
2020,Nova Scotia,33,Buildings,,,,y,2021.95744,kt
2020,Nova Scotia,34,Buildings,Service Industry,,,,748.813052,kt
2020,Nova Scotia,35,Buildings,Residential,,,,1273.144388,kt
2020,Nova Scotia,40,Waste,,,,y,568.3277393,kt
2020,Nova Scotia,41,Waste,Solid Waste,,,,501.145602,kt
2020,Nova Scotia,42,Waste,Wastewater,,,,67.18213739,kt
2020,Nova Scotia,36,Agriculture,,,,y,404.5101851,kt
2020,Nova Scotia,37,Agriculture,On Farm Fuel Use,,,,60.47520589,kt
2020,Nova Scotia,38,Agriculture,Crop Production,,,,49.8739419,kt
2020,Nova Scotia,39,Agriculture,Animal Production,,,,294.1610373,kt
2020,New Brunswick,0,Provincial Inventory Total,,,,y,11338.74691,kt
2020,New Brunswick,1,Oil and Gas,,,,y,3121.442011,kt
2020,New Brunswick,2,Oil and Gas,Upstream Oil and Gas,,,y,70.31085691,kt
2020,New Brunswick,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,39.15855527,kt
2020,New Brunswick,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.09020651,kt
2020,New Brunswick,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.09020651,kt
2020,New Brunswick,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,31.06209513,kt
2020,New Brunswick,13,Oil and Gas,Downstream Oil and Gas,,,y,3051.131154,kt
2020,New Brunswick,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,3044.311867,kt
2020,New Brunswick,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,6.819287308,kt
2020,New Brunswick,16,Electricity,,,,,2138.512122,kt
2020,New Brunswick,17,Transport,,,,y,3108.437949,kt
2020,New Brunswick,18,Transport,Passenger Transport,,,y,1967.981211,kt
2020,New Brunswick,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,1827.641394,kt
2020,New Brunswick,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,140.3398175,kt
2020,New Brunswick,21,Transport,Freight Transport,,,y,860.3428171,kt
2020,New Brunswick,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,733.7647119,kt
2020,New Brunswick,23,Transport,Freight Transport,Aviation and Marine,,,126.5781052,kt
2020,New Brunswick,24,Transport,"Other: Recreational, Commercial and Residential",,,,280.1139201,kt
2020,New Brunswick,25,Heavy Industry,,,,y,584.6655435,kt
2020,New Brunswick,26,Heavy Industry,Mining,,,,82.18592094,kt
2020,New Brunswick,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.773652236,kt
2020,New Brunswick,28,Heavy Industry,Pulp and Paper,,,,358.9431228,kt
2020,New Brunswick,29,Heavy Industry,Iron and Steel,,,,1.253810403,kt
2020,New Brunswick,30,Heavy Industry,Cement,,,,1.253810403,kt
2020,New Brunswick,31,Heavy Industry,Lime and Gypsum,,,,96.88192214,kt
2020,New Brunswick,32,Heavy Industry,Chemicals and Fertilizers,,,,42.37330451,kt
2020,New Brunswick,45,"Light Manufacturing, Construction and Forest Resources",,,,y,353.5089507,kt
2020,New Brunswick,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,188.5777045,kt
2020,New Brunswick,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,77.64322487,kt
2020,New Brunswick,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,87.28802137,kt
2020,New Brunswick,33,Buildings,,,,y,987.1999791,kt
2020,New Brunswick,34,Buildings,Service Industry,,,,497.411712,kt
2020,New Brunswick,35,Buildings,Residential,,,,489.7882671,kt
2020,New Brunswick,40,Waste,,,,y,588.2059282,kt
2020,New Brunswick,41,Waste,Solid Waste,,,,489.1847951,kt
2020,New Brunswick,42,Waste,Wastewater,,,,99.02113306,kt
2020,New Brunswick,36,Agriculture,,,,y,456.7744246,kt
2020,New Brunswick,37,Agriculture,On Farm Fuel Use,,,,56.85289134,kt
2020,New Brunswick,38,Agriculture,Crop Production,,,,167.7736748,kt
2020,New Brunswick,39,Agriculture,Animal Production,,,,232.1478585,kt
2020,Quebec,0,Provincial Inventory Total,,,,y,74294.26374,kt
2020,Quebec,1,Oil and Gas,,,,y,2280.033287,kt
2020,Quebec,2,Oil and Gas,Upstream Oil and Gas,,,y,123.0300321,kt
