Year,Region,Index,Source,Category,Sub-category,Sub-sub-category,Total,CO2eq,Unit
1998,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,6.38880556,Mt
1998,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1.350289096,Mt
1998,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,1.350289096,Mt
1998,British Columbia,44,Coal Production,,,,,1.957904967,Mt
1998,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.235036226,Mt
1998,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.664021096,Mt
1998,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.456943852,Mt
1998,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.207077244,Mt
1998,British Columbia,16,Electricity,,,,,1.35405044,Mt
1998,British Columbia,17,Transport,,,,y,19.42563473,Mt
1998,British Columbia,18,Transport,Passenger Transport,,,y,9.978097133,Mt
1998,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.57080182,Mt
1998,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.407295313,Mt
1998,British Columbia,21,Transport,Freight Transport,,,y,7.212323083,Mt
1998,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.174334129,Mt
1998,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.037988954,Mt
1998,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,2.235214516,Mt
1998,British Columbia,25,Heavy Industry,,,,y,8.834570853,Mt
1998,British Columbia,26,Heavy Industry,Mining,,,,0.286499622,Mt
1998,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.621401546,Mt
1998,British Columbia,28,Heavy Industry,Pulp and Paper,,,,3.040116758,Mt
1998,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.016318334,Mt
1998,British Columbia,30,Heavy Industry,Cement,,,,1.602507934,Mt
1998,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.278439153,Mt
1998,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.989287505,Mt
1998,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.37678118,Mt
1998,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.280640779,Mt
1998,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.418928685,Mt
1998,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.677211716,Mt
1998,British Columbia,33,Buildings,,,,y,7.86632923,Mt
1998,British Columbia,34,Buildings,Service Industry,,,,3.290947493,Mt
1998,British Columbia,35,Buildings,Residential,,,,4.575381737,Mt
1998,British Columbia,40,Waste,,,,y,5.90099487,Mt
1998,British Columbia,41,Waste,Solid Waste,,,,5.778426601,Mt
1998,British Columbia,42,Waste,Wastewater,,,,0.122431831,Mt
1998,British Columbia,43,Waste,Waste Incineration,,,,0.000136438,Mt
1998,British Columbia,36,Agriculture,,,,y,2.996952123,Mt
1998,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.586890428,Mt
1998,British Columbia,38,Agriculture,Crop Production,,,,0.297281411,Mt
1998,British Columbia,39,Agriculture,Animal Production,,,,2.112780284,Mt
1999,British Columbia,0,Provincial Inventory Total,,,,y,63.94896381,Mt
1999,British Columbia,1,Oil and Gas,,,,y,11.63274309,Mt
1999,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,10.9196256,Mt
1999,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,7.590407814,Mt
1999,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1.269311873,Mt
1999,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,1.269311873,Mt
1999,British Columbia,44,Coal Production,,,,,1.929858076,Mt
1999,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.059905915,Mt
1999,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.713117485,Mt
1999,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.510265519,Mt
1999,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.202851966,Mt
1999,British Columbia,16,Electricity,,,,,0.691074738,Mt
1999,British Columbia,17,Transport,,,,y,19.61439475,Mt
1999,British Columbia,18,Transport,Passenger Transport,,,y,9.951833927,Mt
1999,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.49350652,Mt
1999,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.458327407,Mt
1999,British Columbia,21,Transport,Freight Transport,,,y,7.538799256,Mt
1999,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.471097731,Mt
1999,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.067701525,Mt
1999,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,2.123761562,Mt
1999,British Columbia,25,Heavy Industry,,,,y,9.234797365,Mt
1999,British Columbia,26,Heavy Industry,Mining,,,,0.288355484,Mt
1999,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.429252249,Mt
1999,British Columbia,28,Heavy Industry,Pulp and Paper,,,,3.334601859,Mt
1999,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.010909731,Mt
1999,British Columbia,30,Heavy Industry,Cement,,,,1.782579255,Mt
1999,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.286039071,Mt
1999,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,1.103059715,Mt
1999,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.469269312,Mt
1999,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.483059842,Mt
1999,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.379195924,Mt
1999,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.607013546,Mt
1999,British Columbia,33,Buildings,,,,y,8.311249108,Mt
1999,British Columbia,34,Buildings,Service Industry,,,,3.422835749,Mt
1999,British Columbia,35,Buildings,Residential,,,,4.888413359,Mt
1999,British Columbia,40,Waste,,,,y,5.935781299,Mt
1999,British Columbia,41,Waste,Solid Waste,,,,5.813991576,Mt
1999,British Columbia,42,Waste,Wastewater,,,,0.121541821,Mt
1999,British Columbia,43,Waste,Waste Incineration,,,,0.000247902,Mt
1999,British Columbia,36,Agriculture,,,,y,3.129796076,Mt
1999,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.583600497,Mt
1999,British Columbia,38,Agriculture,Crop Production,,,,0.320078063,Mt
1999,British Columbia,39,Agriculture,Animal Production,,,,2.226117516,Mt
2000,British Columbia,0,Provincial Inventory Total,,,,y,64.99112507,Mt
2000,British Columbia,1,Oil and Gas,,,,y,10.77954448,Mt
2000,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,10.15434696,Mt
2000,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,6.919528664,Mt
2000,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1.086339802,Mt
2000,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,1.086339802,Mt
2000,British Columbia,44,Coal Production,,,,,1.919645503,Mt
2000,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.148478494,Mt
2000,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.625197517,Mt
2000,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.458617346,Mt
2000,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.166580171,Mt
2000,British Columbia,16,Electricity,,,,,1.663307449,Mt
2000,British Columbia,17,Transport,,,,y,19.47865297,Mt
2000,British Columbia,18,Transport,Passenger Transport,,,y,10.00578456,Mt
2000,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.57637845,Mt
2000,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.429406106,Mt
2000,British Columbia,21,Transport,Freight Transport,,,y,7.559652382,Mt
2000,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.506166607,Mt
2000,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.053485775,Mt
2000,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.913216037,Mt
2000,British Columbia,25,Heavy Industry,,,,y,9.198086965,Mt
2000,British Columbia,26,Heavy Industry,Mining,,,,0.29150453,Mt
2000,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.591441274,Mt
2000,British Columbia,28,Heavy Industry,Pulp and Paper,,,,3.375384913,Mt
2000,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.011932322,Mt
2000,British Columbia,30,Heavy Industry,Cement,,,,1.914347932,Mt
2000,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.302626459,Mt
2000,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.710849536,Mt
2000,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.082162111,Mt
2000,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,3.076974618,Mt
2000,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.429660775,Mt
2000,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.575526718,Mt
2000,British Columbia,33,Buildings,,,,y,8.625994454,Mt
2000,British Columbia,34,Buildings,Service Industry,,,,3.869224815,Mt
2000,British Columbia,35,Buildings,Residential,,,,4.756769639,Mt
2000,British Columbia,40,Waste,,,,y,6.054971613,Mt
2000,British Columbia,41,Waste,Solid Waste,,,,5.932380476,Mt
2000,British Columbia,42,Waste,Wastewater,,,,0.122340459,Mt
2000,British Columbia,43,Waste,Waste Incineration,,,,0.000250677,Mt
2000,British Columbia,36,Agriculture,,,,y,3.188759524,Mt
2000,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.614223421,Mt
2000,British Columbia,38,Agriculture,Crop Production,,,,0.314808211,Mt
2000,British Columbia,39,Agriculture,Animal Production,,,,2.259727893,Mt
2001,British Columbia,0,Provincial Inventory Total,,,,y,66.32269823,Mt
2001,British Columbia,1,Oil and Gas,,,,y,12.47026104,Mt
2001,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.82648299,Mt
2001,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,8.331508701,Mt
2001,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1.184176442,Mt
2001,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,1.184176442,Mt
2001,British Columbia,44,Coal Production,,,,,2.11836269,Mt
2001,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,2.310797847,Mt
2001,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.643778053,Mt
2001,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.484506488,Mt
2001,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.159271564,Mt
2001,British Columbia,16,Electricity,,,,,2.240635658,Mt
2001,British Columbia,17,Transport,,,,y,19.10877906,Mt
2001,British Columbia,18,Transport,Passenger Transport,,,y,10.00089937,Mt
2001,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.675655921,Mt
2001,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.325243447,Mt
2001,British Columbia,21,Transport,Freight Transport,,,y,7.589738171,Mt
2001,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.559552857,Mt
2001,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.030185314,Mt
2001,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.518141517,Mt
2001,British Columbia,25,Heavy Industry,,,,y,8.151074538,Mt
2001,British Columbia,26,Heavy Industry,Mining,,,,0.313812978,Mt
2001,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.874070892,Mt
2001,British Columbia,28,Heavy Industry,Pulp and Paper,,,,3.13961812,Mt
2001,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.009462515,Mt
2001,British Columbia,30,Heavy Industry,Cement,,,,1.869405309,Mt
2001,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.34366682,Mt
2001,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.601037905,Mt
2001,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.500635161,Mt
2001,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,3.44827381,Mt
2001,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.401339913,Mt
2001,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.651021438,Mt
2001,British Columbia,33,Buildings,,,,y,8.530429675,Mt
2001,British Columbia,34,Buildings,Service Industry,,,,3.890824328,Mt
2001,British Columbia,35,Buildings,Residential,,,,4.639605347,Mt
2001,British Columbia,40,Waste,,,,y,5.908978441,Mt
2001,British Columbia,41,Waste,Solid Waste,,,,5.784594624,Mt
2001,British Columbia,42,Waste,Wastewater,,,,0.124145957,Mt
2001,British Columbia,43,Waste,Waste Incineration,,,,0.000237859,Mt
2001,British Columbia,36,Agriculture,,,,y,3.293541964,Mt
2001,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.637264624,Mt
2001,British Columbia,38,Agriculture,Crop Production,,,,0.364612357,Mt
2001,British Columbia,39,Agriculture,Animal Production,,,,2.291664983,Mt
2002,British Columbia,0,Provincial Inventory Total,,,,y,63.31247117,Mt
2002,British Columbia,1,Oil and Gas,,,,y,11.8999998,Mt
2002,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.19474044,Mt
2002,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,8.353588003,Mt
2002,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,1.084335733,Mt
2002,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,1.084335733,Mt
2002,British Columbia,44,Coal Production,,,,,1.908103134,Mt
2002,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.7568167,Mt
2002,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.705259367,Mt
2002,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.55846898,Mt
2002,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.146790387,Mt
2002,British Columbia,16,Electricity,,,,,0.71351327,Mt
2002,British Columbia,17,Transport,,,,y,19.09511391,Mt
2002,British Columbia,18,Transport,Passenger Transport,,,y,9.977182329,Mt
2002,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.709210043,Mt
2002,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.267972286,Mt
2002,British Columbia,21,Transport,Freight Transport,,,y,7.630015503,Mt
2002,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.582229086,Mt
2002,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.047786417,Mt
2002,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.48791608,Mt
2002,British Columbia,25,Heavy Industry,,,,y,7.757954645,Mt
2002,British Columbia,26,Heavy Industry,Mining,,,,0.266277434,Mt
2002,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.691110613,Mt
2002,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2.514906874,Mt
2002,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.008897526,Mt
2002,British Columbia,30,Heavy Industry,Cement,,,,2.07701446,Mt
2002,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.36341441,Mt
2002,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.836333328,Mt
2002,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,3.834300152,Mt
2002,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.785546856,Mt
2002,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.50943663,Mt
2002,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.539316666,Mt
2002,British Columbia,33,Buildings,,,,y,9.056286493,Mt
2002,British Columbia,34,Buildings,Service Industry,,,,4.603592878,Mt
2002,British Columbia,35,Buildings,Residential,,,,4.452693615,Mt
2002,British Columbia,40,Waste,,,,y,5.985676341,Mt
2002,British Columbia,41,Waste,Solid Waste,,,,5.860942283,Mt
2002,British Columbia,42,Waste,Wastewater,,,,0.124514095,Mt
2002,British Columbia,43,Waste,Waste Incineration,,,,0.000219963,Mt
2002,British Columbia,36,Agriculture,,,,y,3.061523422,Mt
2002,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.420223488,Mt
2002,British Columbia,38,Agriculture,Crop Production,,,,0.30555532,Mt
2002,British Columbia,39,Agriculture,Animal Production,,,,2.335744614,Mt
2003,British Columbia,0,Provincial Inventory Total,,,,y,63.19125815,Mt
2003,British Columbia,1,Oil and Gas,,,,y,11.88454609,Mt
2003,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.22792114,Mt
2003,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,8.845005161,Mt
2003,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.96922991,Mt
2003,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.96922991,Mt
2003,British Columbia,44,Coal Production,,,,,1.903001078,Mt
2003,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.413686069,Mt
2003,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.656624947,Mt
2003,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.538094734,Mt
2003,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.118530214,Mt
2003,British Columbia,16,Electricity,,,,,0.75202518,Mt
2003,British Columbia,17,Transport,,,,y,19.40090247,Mt
2003,British Columbia,18,Transport,Passenger Transport,,,y,10.11065077,Mt
2003,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.823098809,Mt
2003,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.287551965,Mt
2003,British Columbia,21,Transport,Freight Transport,,,y,7.800982573,Mt
2003,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,6.765552801,Mt
2003,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.035429772,Mt
2003,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.489269121,Mt
2003,British Columbia,25,Heavy Industry,,,,y,7.963088874,Mt
2003,British Columbia,26,Heavy Industry,Mining,,,,0.260383291,Mt
2003,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.963706025,Mt
2003,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2.398010757,Mt
2003,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.009087499,Mt
2003,British Columbia,30,Heavy Industry,Cement,,,,2.046049906,Mt
2003,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.307041198,Mt
2003,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.978810198,Mt
2003,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.145470492,Mt
2003,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.975395513,Mt
2003,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.548639871,Mt
2003,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.621435108,Mt
2003,British Columbia,33,Buildings,,,,y,8.093430458,Mt
2003,British Columbia,34,Buildings,Service Industry,,,,3.895629506,Mt
2003,British Columbia,35,Buildings,Residential,,,,4.197800952,Mt
2003,British Columbia,40,Waste,,,,y,5.915305448,Mt
2003,British Columbia,41,Waste,Solid Waste,,,,5.790137423,Mt
2003,British Columbia,42,Waste,Wastewater,,,,0.124895001,Mt
2003,British Columbia,43,Waste,Waste Incineration,,,,0.000273024,Mt
2003,British Columbia,36,Agriculture,,,,y,3.133488062,Mt
2003,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.404785732,Mt
2003,British Columbia,38,Agriculture,Crop Production,,,,0.326535727,Mt
2003,British Columbia,39,Agriculture,Animal Production,,,,2.402166604,Mt
2004,British Columbia,0,Provincial Inventory Total,,,,y,64.91585585,Mt
2004,British Columbia,1,Oil and Gas,,,,y,12.48981614,Mt
2004,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.49320193,Mt
2004,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,9.210293867,Mt
2004,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.84645806,Mt
2004,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.84645806,Mt
2004,British Columbia,44,Coal Production,,,,,2.039042824,Mt
2004,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.436450005,Mt
2004,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.99661421,Mt
2004,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.902388515,Mt
2004,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.094225696,Mt
2004,British Columbia,16,Electricity,,,,,0.953433901,Mt
2004,British Columbia,17,Transport,,,,y,20.39227215,Mt
2004,British Columbia,18,Transport,Passenger Transport,,,y,10.70749509,Mt
2004,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,9.298221402,Mt
2004,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.409273689,Mt
2004,British Columbia,21,Transport,Freight Transport,,,y,8.066727513,Mt
2004,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,7.011932863,Mt
2004,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.05479465,Mt
2004,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.618049543,Mt
2004,British Columbia,25,Heavy Industry,,,,y,8.000094641,Mt
2004,British Columbia,26,Heavy Industry,Mining,,,,0.2266455,Mt
2004,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,2.150863887,Mt
2004,British Columbia,28,Heavy Industry,Pulp and Paper,,,,2.332254863,Mt
2004,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.004679507,Mt
2004,British Columbia,30,Heavy Industry,Cement,,,,2.088929657,Mt
2004,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.336191613,Mt
2004,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.860529613,Mt
2004,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.109369423,Mt
2004,British Columbia,46,"Light Manufacturing, Construction and Forest Resources",Light Manufacturing,,,,2.836227709,Mt
2004,British Columbia,47,"Light Manufacturing, Construction and Forest Resources",Construction,,,,0.578835089,Mt
2004,British Columbia,48,"Light Manufacturing, Construction and Forest Resources",Forest Resources,,,,0.694306624,Mt
2004,British Columbia,33,Buildings,,,,y,8.073988453,Mt
2004,British Columbia,34,Buildings,Service Industry,,,,4.010115456,Mt
2004,British Columbia,35,Buildings,Residential,,,,4.063872997,Mt
2004,British Columbia,40,Waste,,,,y,5.710123271,Mt
2004,British Columbia,41,Waste,Solid Waste,,,,5.584414804,Mt
2004,British Columbia,42,Waste,Wastewater,,,,0.125479455,Mt
2004,British Columbia,43,Waste,Waste Incineration,,,,0.000229012,Mt
2004,British Columbia,36,Agriculture,,,,y,3.147715052,Mt
2004,British Columbia,37,Agriculture,On Farm Fuel Use,,,,0.377872483,Mt
2004,British Columbia,38,Agriculture,Crop Production,,,,0.310863656,Mt
2004,British Columbia,39,Agriculture,Animal Production,,,,2.458978914,Mt
2005,British Columbia,0,Provincial Inventory Total,,,,y,62.97349045,Mt
2005,British Columbia,1,Oil and Gas,,,,y,11.90704269,Mt
2005,British Columbia,2,Oil and Gas,Upstream Oil and Gas,,,y,11.28000896,Mt
2005,British Columbia,3,Oil and Gas,Upstream Oil and Gas,Natural Gas Production and Processing,,,9.206735184,Mt
2005,British Columbia,4,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,,y,0.67760774,Mt
2005,British Columbia,5,Oil and Gas,Upstream Oil and Gas,Conventional Oil Production,Conventional Light Oil Production,,0.67760774,Mt
2005,British Columbia,44,Coal Production,,,,,1.69974987,Mt
2005,British Columbia,12,Oil and Gas,Upstream Oil and Gas,"Oil, Natural Gas and CO2  Transmission",,,1.395666041,Mt
2005,British Columbia,13,Oil and Gas,Downstream Oil and Gas,,,y,0.627033726,Mt
2005,British Columbia,14,Oil and Gas,Downstream Oil and Gas,Petroleum Refining,,,0.534415677,Mt
2005,British Columbia,15,Oil and Gas,Downstream Oil and Gas,Natural Gas Distribution,,,0.092618049,Mt
2005,British Columbia,16,Electricity,,,,,1.041994571,Mt
2005,British Columbia,17,Transport,,,,y,19.91186528,Mt
2005,British Columbia,18,Transport,Passenger Transport,,,y,10.24096646,Mt
2005,British Columbia,19,Transport,Passenger Transport,"Cars, Light Trucks and Motorcycles",,,8.812806846,Mt
2005,British Columbia,20,Transport,Passenger Transport,"Bus, Rail and Aviation",,,1.428159615,Mt
2005,British Columbia,21,Transport,Freight Transport,,,y,8.296012447,Mt
2005,British Columbia,22,Transport,Freight Transport,"Heavy Duty Trucks, Rail",,,7.218419108,Mt
2005,British Columbia,23,Transport,Freight Transport,Aviation and Marine,,,1.077593339,Mt
2005,British Columbia,24,Transport,"Other: Recreational, Commercial and Residential",,,,1.374886371,Mt
2005,British Columbia,25,Heavy Industry,,,,y,7.123312542,Mt
2005,British Columbia,26,Heavy Industry,Mining,,,,0.300863808,Mt
2005,British Columbia,27,Heavy Industry,Smelting and Refining (Non-Ferrous Metals),,,,1.729008779,Mt
2005,British Columbia,28,Heavy Industry,Pulp and Paper,,,,1.849534924,Mt
2005,British Columbia,29,Heavy Industry,Iron and Steel,,,,0.004755186,Mt
2005,British Columbia,30,Heavy Industry,Cement,,,,2.03477358,Mt
2005,British Columbia,31,Heavy Industry,Lime and Gypsum,,,,0.310390257,Mt
2005,British Columbia,32,Heavy Industry,Chemicals and Fertilizers,,,,0.893986008,Mt
2005,British Columbia,45,"Light Manufacturing, Construction and Forest Resources",,,,y,4.281710762,Mt
